,SOURCE_ID,mag_abs,v_tan,l,b,g_rp
159083,763241801900814976,9.394845859635748,189.40162375096153,181.6447967697099,64.91292940100413,1.1111622
159093,776153779262597760,9.518027086762718,112.93684156908418,180.50239637465583,60.88317215525202,1.1091843
159106,763260459238463488,10.697810013161508,126.17921442050178,180.8582004007703,65.19070263462605,1.2024155
159110,776169790900516224,8.744375217682201,208.96673046438926,180.68701473589942,61.60822742725348,0.9496689
159117,763265200882196352,10.668506632119957,103.56065231576177,180.3522768885995,65.42614195471657,1.2138882
159123,776185527660705920,9.401769919770256,151.50080932344054,180.5027670260538,61.44144529306008,1.129425
159124,776186047351838592,10.219283272343059,116.30199504430003,180.53755421938007,61.36519897959684,1.138237
159131,763279838130984576,8.66195796988558,100.51930851154403,180.15060243243582,65.11182922032599,1.1077118
159133,763281109441275520,8.84976824041535,100.60616278789175,180.27885469547923,65.26156858838588,1.0063457
159137,763285370048851200,10.209673221241612,143.06299303656436,180.1935376005689,65.15731602083306,1.1583424
159151,776207281670441984,10.002910618741058,181.66322458295517,179.75162265273588,61.65410315568356,1.0743389
159161,770118422498814592,8.539999684757067,110.93150182743231,173.92760367635677,68.81502945618254,1.0055866
159185,770136358281838080,9.312266619284998,244.25373012071097,173.60619054114233,68.57332717586766,1.0633297
159212,770152202416623488,9.40750466908542,170.08778340150727,173.04733257358546,68.7673032944925,0.95764923
159220,776242599186190208,8.82188624825061,126.01668086461416,180.0598879441097,61.169940637225864,0.9806614
159226,776250501926085632,9.807767144391452,173.35801768392488,179.3505814560376,61.328205086863626,1.1364613
159245,776266444844713088,10.054431789134366,127.54220972937063,179.25196646896902,61.168214209117515,1.1849747
159248,763336673433471360,9.442492508422767,127.92597805716896,179.53830985644433,65.12471349571223,1.056263
159259,776271564445759744,9.950967091230027,157.54779996006855,178.97998602778986,61.08086084640694,1.14501
159274,776275721973753216,10.50760921786068,104.8978106601264,178.96654850208168,61.46106012930273,1.0708427
159277,770187210694643584,8.900764909353207,102.3904537043646,173.72678851995477,68.30571141260485,1.1627636
159284,776283727792832000,9.64764573343982,166.93212227100994,178.63618489535088,61.412905063127596,1.1105652
159298,770200340410047616,9.267012894855913,114.68152032252696,172.96978028870177,68.2512426185586,1.0168495
159313,763357525499237888,9.410743222093682,264.09184112442233,179.2615388917676,64.7457073735348,0.9513664
159322,770212984794242176,8.310424263343648,100.51637853336031,172.75867289311498,68.20889123602355,0.9527168
159331,776308780337251200,8.75930389750608,113.73362691403901,180.11151141847063,62.676648785840726,1.0614319
159338,763366016649884032,9.318766477099633,150.77608070449307,183.89818316202016,67.61356198789004,1.0326414
159344,776313968657747840,8.699978293942475,104.55125191244932,179.98842143753112,62.494145085828286,1.1000309
159348,763367425399152768,7.699240631179318,145.38903585110535,183.5754402319574,67.76814099544765,0.9488716
159368,770248581482695040,8.434458113442894,147.19234604307297,171.6524833700387,68.19940364110988,0.98254776
159384,776332346822689280,9.737852630071348,107.39877703488987,179.5538885850059,62.42943865090828,1.1393547
159385,763380344660781952,9.087714696268375,100.63912586145116,183.52145009765792,67.63116117257879,1.0888157
159400,776344132212966144,11.737039765719999,101.3115925913338,179.16166689299214,62.80229907917123,1.2169724
159404,776347572481855744,8.953677855016537,106.90597257362626,179.23403635890062,62.70861792560151,0.9765053
159409,770256930899073536,9.831456887230907,309.919628300845,171.7213746233742,68.90682964748078,1.0511131
159416,776354508854039552,11.079900246962985,115.256810137264,178.58953359284178,62.882009168289265,1.2469978
159418,763394943254664832,8.001443666396387,261.9345093913299,182.52954876028386,67.61107684355612,0.97172165
159431,770267891655605504,9.315491726805966,137.37976432473684,170.76922853381132,68.93276641601464,1.0858879
159438,776368768145530368,8.789254466852622,123.76409631436476,178.5231089250337,62.49240791284144,1.0304909
159474,776395981058198016,9.791345715428566,178.94278802708465,179.38398321355615,62.105096029420324,1.117897
159482,763432708902057472,9.008142131183664,117.24947203331433,183.28115047043943,67.4475822263689,1.0622721
159483,776405331202041856,11.306168165475928,206.48051496889062,178.7948699005447,62.1938165910298,1.2193451
159488,763434628752127872,8.975469314995568,152.33788228738828,182.9879647001319,67.40985248251702,1.0765667
159494,776412164495144448,11.558529730257494,136.41958995847347,178.37813952027287,62.112198253825014,1.1453533
159499,763439134172846080,8.873681913876787,120.57244346663744,182.76396435296448,67.30583863776631,1.0480862
159504,776420239033648768,9.902570715464599,173.52169192480258,178.31488866672265,62.36794570081979,1.1047707
159516,776428833263052800,9.163443116797524,122.03296351759452,177.7821675944742,62.35983047786456,1.0557318
159517,763452190873692416,9.051538833584686,101.62113657190905,182.57827553739173,67.2420944674256,1.0766487
159532,776439755364721024,8.200182945486272,115.64005872939664,177.7683590151884,62.12069561511968,0.972641
159538,770354783139352320,9.835293975057919,150.95024166023939,170.18524078139023,68.2211594122909,1.1787834
159558,763474387264649472,8.950222564898997,138.4165247916417,181.58077549906668,67.47349938684212,1.0419302
159569,763483419580738688,8.142943119794637,114.79235502966571,181.97531173584804,67.38881323496204,1.050251
159579,763489432534870272,9.837202842930978,115.38126345320038,181.5973903960941,67.24570764656669,1.1550274
159582,770397324790110464,11.602543622339699,113.73648804979605,173.26771018323197,67.93578737249247,1.1787243
159584,770398660524511360,10.246648501551018,147.4544061223716,173.1190322962354,67.91083019223336,1.1667852
159589,770403436528189312,8.783686882476864,105.71216096591765,172.86342152274017,67.76979954680473,1.0440674
159597,770408624848650624,10.204181818842308,207.1179671943568,172.23955860993695,67.9947803715388,1.0862923
159619,776513594442520320,9.868793629320983,212.76251525607685,176.26879218461136,62.92244652991021,1.1039104
159620,776513663162002688,10.290986271071503,131.0494321821917,176.22822361333633,62.913549143312686,1.0665665
159630,763509743435433600,8.510710112507283,114.39032339703945,181.344528718046,68.17472285601988,0.97843933
159651,770443877940488192,9.739499893260948,230.59486332491764,170.9142418227752,68.05481271766863,1.1073322
159671,782510300796509568,10.479640475760796,104.77503518223708,170.43395555243296,60.79997509843444,1.2075157
159723,770467998476627456,9.981073352836948,114.7358145536915,172.59778873811752,67.53436632701217,1.189661
159726,782529404810991744,9.285101372533976,102.14615017077372,170.0244076797039,60.67897588662211,1.1518059
159739,763545821160692864,8.75679038887375,111.43463386087925,179.8730543473405,68.32705252801489,0.96417046
159744,782536792154728448,8.601809985308485,104.87804521252227,170.07095493357764,60.84021910938552,0.9587126
159766,776585376231170176,12.089763755809845,111.03404681006289,175.75806151597098,62.4480784587252,1.2693996
159803,770503462021882752,9.972935681864975,107.65325749799807,171.311981278256,67.54671112629185,1.0706596
159842,776627909291985536,8.820694927206453,137.68218880907787,177.623025664852,62.08216295872879,1.0704517
159859,763598425920121984,9.014971247848202,128.7218732753298,180.04246396385932,67.62421627106373,1.0827274
159875,776644303182409728,9.569898628737132,214.2032130193673,177.55607843200215,61.82545513822831,1.1026783
159877,770550942885163904,8.656039931100231,132.31028254237725,170.0593998883698,67.96926231160056,1.0280256
159878,763603717319835136,9.35302314610231,109.27632352723187,179.9117212625975,67.48088240728964,1.0876522
159879,776647700501364224,9.707886175595,123.68414796223962,177.4095795274852,61.76194417977033,1.1391792
159918,776685599292819328,9.639479573998376,144.45907456670287,177.61020262578108,61.22752850045907,1.0762978
159922,776687867035545472,10.246569359582022,215.16344851478502,177.52760219104098,61.3931614450163,0.97281075
159933,763646392114967936,9.811008887561776,100.36328305440844,182.5625204427423,66.91188961656462,1.1423283
159936,776705218703484672,11.71028580052553,207.1387187659627,176.89463807440248,61.67649910485117,1.2290745
159944,763652813090760192,10.0324696919577,135.84702668458044,181.91981280428524,67.14922709134483,1.1541634
159947,770613065292187264,9.766573362982196,118.28025072428007,170.00097065505423,67.52686642460021,1.2134495
159966,763662433817528192,9.328118716947568,181.58133411889477,181.9174662043362,66.8746222239506,1.1152916
159969,763665977165820544,8.277962406035602,120.08104668241627,181.94219469110075,66.79975474089778,1.0322742
159975,776727827411507840,10.454928742627654,108.76726286030997,176.32295703521572,61.39671935540851,1.1617928
159977,763668962168095360,8.403975214892014,126.02977341449777,181.70401359717783,66.92780210977811,1.0157557
159983,763674116128643584,7.799746007147974,121.98208548207727,181.52881224266218,66.7841430046217,0.9782944
159984,776733982099829632,8.132931499396467,102.5464406461115,176.7217109115129,62.147653715519354,0.9434929
159993,776741193349421312,9.169619687626351,106.80361463012136,176.42918670475493,62.281378660225215,1.0817165
159996,763686038958172544,8.226449199121053,171.74009838748816,181.00471831031987,67.25676370610465,1.0031223
160021,776757204987541120,12.273082238840615,236.07482788957134,176.2419088502228,62.06547442829074,1.240881
160022,776758858550392448,9.020227062137195,143.00102475411407,176.10336877232132,62.076281819996915,1.0474205
160027,763705387785708672,9.177057195666787,105.51703526731771,180.51955653694208,67.1101190705562,1.0533543
160034,763711946200760448,10.005904975500727,154.60569080398824,179.95127801123587,66.95213532999385,1.209774
160048,763724487505155584,8.73512044116271,150.44398351325276,181.13387250926954,66.70877161197312,1.0360851
160054,763727820399795456,10.160449281163373,147.58421059624527,181.01158323621857,66.66819854293796,1.1142178
160058,763728816832220416,8.819055573513971,119.69027274071348,180.98177615605985,66.5906468947688,1.0719051
160060,763729985063246336,8.567316789297173,131.92690996666673,181.6845696667945,66.45086090977135,0.98983574
160063,763733390972473984,8.819356004650324,117.37786491212677,181.28264080261894,66.43693867753234,1.013833
160090,763748200019695616,9.390298577887517,132.99296179401378,180.77650070164373,66.80389613554267,1.0786905
160115,763769739280899584,10.96132903233546,456.09691520223487,180.36280068715672,66.54176573110013,0.98090553
160118,763769984093829248,11.242931983059119,107.013712493827,180.33214219228523,66.50985077188213,1.169836
160121,776823553642633472,9.049166675140587,119.75931699520848,175.87145335874993,61.52841932077277,1.0892353
160123,763771560347038976,10.43735105882351,113.91672631141013,180.14808798735956,66.55510831471594,1.1810055
160134,776832835067085824,8.566083379604585,121.6371188828905,175.48175443722803,61.49284722816137,0.98275185
160141,776836786436984448,8.60653818404823,171.84777164916017,175.33893993314402,61.90411073283427,0.963603
160149,763782761621422592,10.02816707193536,212.97446849248817,180.44376526110347,67.31868669783883,1.11376
160157,763792146125165568,9.183383694520902,131.98917868243348,179.69012107788598,67.40701489319831,1.0193424
160183,763806057524097024,9.600527738287404,148.29813848389966,179.81325656581228,67.0052286406195,1.2550907
160203,763825092818921472,8.681849555610956,107.6000981387103,178.6860633244972,67.40915749727388,1.0858021
160210,763830285434726272,8.788098840626269,162.96848438472313,178.22106533425054,67.51919668439541,0.9440174
160230,776903787926307584,8.839683842333166,106.58044181459185,177.51903048120158,64.4689944573291,1.056364
160244,776902718479496448,9.152826332416453,108.76133039386242,177.56613865405092,64.51797247413151,1.0344639
160247,776922887646235648,8.80471508409343,151.6956974925752,176.7243656563152,64.78910269146158,1.0102863
160276,776942030315442304,9.130324919688544,119.42566329419226,178.0000191348902,64.38633343461576,1.1230793
160279,763876911599714816,9.262358413851814,102.50497969646617,179.1176729692779,66.69559942144578,1.1150179
160280,763878281694460416,12.070563183305136,127.6748565099309,178.9920163364612,66.61168032766007,1.2458305
